Symbol,Date,Open,High,Low,Close,Volume
SBIETFCON,2021-07-29 00:00:00+05:30,62.0,64.99,62.0,63.99,11726
SBIETFCON,2021-07-30 00:00:00+05:30,64.5,64.75,62.92,63.9,3705
SBIETFCON,2021-08-02 00:00:00+05:30,64.99,65.0,63.1,64.08,9575
SBIETFCON,2021-08-03 00:00:00+05:30,64.4,65.0,64.2,64.93,7828
SBIETFCON,2021-08-04 00:00:00+05:30,66.5,66.5,64.05,64.68,11693
SBIETFCON,2021-08-05 00:00:00+05:30,64.5,65.8,64.15,64.61,4628
SBIETFCON,2021-08-06 00:00:00+05:30,65.7,65.7,64.6,64.87,4823
SBIETFCON,2021-08-09 00:00:00+05:30,66.0,66.0,64.5,64.6,3056
SBIETFCON,2021-08-10 00:00:00+05:30,65.8,65.8,64.5,64.69,6855
SBIETFCON,2021-08-11 00:00:00+05:30,64.5,65.6,63.91,64.69,5608
SBIETFCON,2021-08-12 00:00:00+05:30,65.09,65.09,63.34,64.82,6702
SBIETFCON,2021-08-13 00:00:00+05:30,63.53,65.29,63.53,65.02,8465
SBIETFCON,2021-08-16 00:00:00+05:30,66.1,66.1,64.04,64.86,3100
SBIETFCON,2021-08-17 00:00:00+05:30,65.9,66.0,64.81,65.66,6258
SBIETFCON,2021-08-18 00:00:00+05:30,65.31,65.9,65.31,65.75,1463
SBIETFCON,2021-08-20 00:00:00+05:30,66.7,66.7,65.32,65.89,14935
SBIETFCON,2021-08-23 00:00:00+05:30,67.8,67.8,65.41,66.32,5485
SBIETFCON,2021-08-24 00:00:00+05:30,67.7,67.7,65.51,65.98,2646
SBIETFCON,2021-08-25 00:00:00+05:30,67.5,67.5,65.61,65.72,9439
SBIETFCON,2021-08-26 00:00:00+05:30,66.45,67.36,65.26,65.46,3977
SBIETFCON,2021-08-27 00:00:00+05:30,65.95,66.34,65.42,66.03,3957
SBIETFCON,2021-08-30 00:00:00+05:30,66.1,67.65,66.1,66.96,10351
SBIETFCON,2021-08-31 00:00:00+05:30,67.0,68.6,67.0,68.53,19932
SBIETFCON,2021-09-01 00:00:00+05:30,70.0,70.0,68.6,69.35,8601
SBIETFCON,2021-09-02 00:00:00+05:30,69.28,69.99,69.28,69.83,7040
SBIETFCON,2021-09-03 00:00:00+05:30,70.0,70.29,69.33,70.09,5829
SBIETFCON,2021-09-06 00:00:00+05:30,71.0,71.25,69.6,69.89,5670
SBIETFCON,2021-09-07 00:00:00+05:30,69.89,71.2,69.62,70.03,4550
SBIETFCON,2021-09-08 00:00:00+05:30,71.3,71.3,69.6,70.48,2882
SBIETFCON,2021-09-09 00:00:00+05:30,69.1,71.9,69.1,70.73,4141
SBIETFCON,2021-09-13 00:00:00+05:30,70.44,71.8,70.15,71.11,3987
SBIETFCON,2021-09-14 00:00:00+05:30,72.0,72.0,70.5,71.31,6918
SBIETFCON,2021-09-15 00:00:00+05:30,72.75,72.75,70.71,71.29,7357
SBIETFCON,2021-09-16 00:00:00+05:30,72.75,72.75,71.45,72.35,8320
SBIETFCON,2021-09-17 00:00:00+05:30,73.4,73.4,71.7,72.69,8609
SBIETFCON,2021-09-20 00:00:00+05:30,73.0,73.0,71.55,71.9,7268
